"N_rate","env_group","Nc","AEN_hat","AEN_lwr","AEN_upr","pct","pct_lwr","pct_upr"
336.546184738956,"Normal",156.546184738956,18.5201712988689,16.8750272680116,20.1653153297262,18.5201712988689,16.8750272680116,20.1653153297262
338.694779116466,"Normal",158.694779116466,18.3994533423586,16.7495464742157,20.0493602105015,18.3994533423586,16.7495464742157,20.0493602105015
340.843373493976,"Normal",160.843373493976,18.2782607642184,16.623285058394,19.9332364700428,18.2782607642184,16.623285058394,19.9332364700428
342.991967871486,"Normal",162.991967871486,18.1566403673618,16.4962934760351,19.8169872586884,18.1566403673618,16.4962934760351,19.8169872586884
345.140562248996,"Normal",165.140562248996,18.0346389547021,16.368624136626,19.7006537727782,18.0346389547021,16.368624136626,19.7006537727782
347.289156626506,"Normal",167.289156626506,17.9123033291528,16.2403313778008,19.5842752805047,17.9123033291528,16.2403313778008,19.5842752805047
349.437751004016,"Normal",169.437751004016,17.7896802936272,16.1114714230797,19.4678891641746,17.7896802936272,16.1114714230797,19.4678891641746
351.586345381526,"Normal",171.586345381526,17.6668166510388,15.9821023240358,19.3515309780418,17.6668166510388,15.9821023240358,19.3515309780418
353.734939759036,"Normal",173.734939759036,17.543759204301,15.8522838878356,19.2352345207663,17.543759204301,15.8522838878356,19.2352345207663
355.883534136546,"Normal",175.883534136546,17.4205547563271,15.7220775911889,19.1190319214653,17.4205547563271,15.7220775911889,19.1190319214653
358.032128514056,"Normal",178.032128514056,17.2972501100307,15.5915464817987,19.0029537382627,17.2972501100307,15.5915464817987,19.0029537382627
360.180722891566,"Normal",180.180722891566,17.1738920683251,15.4607550684406,18.8870290682095,17.1738920683251,15.4607550684406,18.8870290682095
362.329317269076,"Normal",182.329317269076,17.0505274341237,15.3297692008029,18.7712856674444,17.0505274341237,15.3297692008029,18.7712856674444
364.477911646586,"Normal",184.477911646586,16.9272030103398,15.1986559402003,18.6557500804794,16.9272030103398,15.1986559402003,18.6557500804794
366.626506024096,"Normal",186.626506024096,16.8039655998871,15.0674834222304,18.5404477775438,16.8039655998871,15.0674834222304,18.5404477775438
368.775100401606,"Normal",188.775100401606,16.6808620056787,14.9363207123716,18.4254032989859,16.6808620056787,14.9363207123716,18.4254032989859
370.923694779116,"Normal",190.923694779116,16.5579390306283,14.8052376554392,18.3106404058173,16.5579390306283,14.8052376554392,18.3106404058173
373.072289156627,"Normal",193.072289156627,16.435243477649,14.6743047197102,18.1961822355878,16.435243477649,14.6743047197102,18.1961822355878
375.220883534137,"Normal",195.220883534137,16.3128221496544,14.5435928364114,18.0820514628975,16.3128221496544,14.5435928364114,18.0820514628975
377.369477911647,"Normal",197.369477911647,16.1907218495579,14.41317323514,17.9682704639758,16.1907218495579,14.41317323514,17.9682704639758
379.518072289157,"Normal",199.518072289157,16.0689893802729,14.2831172756536,17.8548614848922,16.0689893802729,14.2831172756536,17.8548614848922
381.666666666667,"Normal",201.666666666667,15.9476715447127,14.1534962763266,17.7418468130989,15.9476715447127,14.1534962763266,17.7418468130989
383.815261044177,"Normal",203.815261044177,15.8268151457909,14.0243813394359,17.6292489521459,15.8268151457909,14.0243813394359,17.6292489521459
385.963855421687,"Normal",205.963855421687,15.7064669864207,13.8958431732989,17.5170907995426,15.7064669864207,13.8958431732989,17.5170907995426
388.112449799197,"Normal",208.112449799197,15.5866738695157,13.7679519111561,17.4053958278753,15.5866738695157,13.7679519111561,17.4053958278753
390.261044176707,"Normal",210.261044176707,15.4674825979892,13.6407769265622,17.2941882694161,15.4674825979892,13.6407769265622,17.2941882694161
392.409638554217,"Normal",212.409638554217,15.3489399747545,13.5143866449294,17.1834933045797,15.3489399747545,13.5143866449294,17.1834933045797
394.558232931727,"Normal",214.558232931727,15.2310928027253,13.3888483507553,17.0733372546952,15.2310928027253,13.3888483507553,17.0733372546952
396.706827309237,"Normal",216.706827309237,15.1139878848147,13.2642279899674,16.9637477796621,15.1139878848147,13.2642279899674,16.9637477796621
398.855421686747,"Normal",218.855421686747,14.9976720239364,13.1405899667242,16.8547540811485,14.9976720239364,13.1405899667242,16.8547540811485
401.004016064257,"Normal",221.004016064257,14.8821920230035,13.0179969339414,16.7463871120656,14.8821920230035,13.0179969339414,16.7463871120656
403.152610441767,"Normal",223.152610441767,14.7675946849297,12.8965095767463,16.638679793113,14.7675946849297,12.8965095767463,16.638679793113
405.301204819277,"Normal",225.301204819277,14.6539268126282,12.7761863880216,16.5316672372347,14.6539268126282,12.7761863880216,16.5316672372347
407.449799196787,"Normal",227.449799196787,14.5412352090125,12.6570834351792,16.4253869828457,14.5412352090125,12.6570834351792,16.4253869828457
409.598393574297,"Normal",229.598393574297,14.4295666769959,12.5392541172994,16.3198792366924,14.4295666769959,12.5392541172994,16.3198792366924
411.746987951807,"Normal",231.746987951807,14.318968019492,12.4227489118039,16.2151871271801,14.318968019492,12.4227489118039,16.2151871271801
413.895582329317,"Normal",233.895582329317,14.2094860394141,12.3076151098863,16.1113569689419,14.2094860394141,12.3076151098863,16.1113569689419
416.044176706827,"Normal",236.044176706827,14.1011675396756,12.1938965400273,16.0084385393239,14.1011675396756,12.1938965400273,16.0084385393239
418.192771084337,"Normal",238.192771084337,13.9940593231899,12.0816332790606,15.9064853673191,13.9940593231899,12.0816332790606,15.9064853673191
420.341365461847,"Normal",240.341365461847,13.8882081928704,11.9708613504586,15.8055550352823,13.8882081928704,11.9708613504586,15.8055550352823
422.489959839357,"Normal",242.489959839357,13.7836609516306,11.8616124097643,15.7057094934969,13.7836609516306,11.8616124097643,15.7057094934969
424.638554216867,"Normal",244.638554216867,13.6804644023838,11.7539134174355,15.6070153873322,13.6804644023838,11.7539134174355,15.6070153873322
426.787148594378,"Normal",246.787148594378,13.5786653480435,11.6477862997838,15.5095443963032,13.5786653480435,11.6477862997838,15.5095443963032
428.935742971888,"Normal",248.935742971888,13.4782989085165,11.5432316364701,15.4133661805628,13.4782989085165,11.5432316364701,15.4133661805628
431.084337349398,"Normal",251.084337349398,13.3793534716831,11.4401813465615,15.3185255968048,13.3793534716831,11.4401813465615,15.3185255968048
433.232931726908,"Normal",253.232931726908,13.2818057424174,11.33854812945,15.2250633553848,13.2818057424174,11.33854812945,15.2250633553848
435.381526104418,"Normal",255.381526104418,13.1856324255932,11.2382419017407,15.1330229494457,13.1856324255932,11.2382419017407,15.1330229494457
437.530120481928,"Normal",257.530120481928,13.0908102260843,11.1391700831804,15.0424503689883,13.0908102260843,11.1391700831804,15.0424503689883
439.678714859438,"Normal",259.678714859438,12.9973158487647,11.041237899282,14.9533937982473,12.9973158487647,11.041237899282,14.9533937982473
441.827309236948,"Normal",261.827309236948,12.9051259985081,10.9443487030145,14.8659032940017,12.9051259985081,10.9443487030145,14.8659032940017
443.975903614458,"Normal",263.975903614458,12.8142173801886,10.8484043173146,14.7800304430625,12.8142173801886,10.8484043173146,14.7800304430625
446.124497991968,"Normal",266.124497991968,12.7245666986798,10.7533053994681,14.6958279978915,12.7245666986798,10.7533053994681,14.6958279978915
448.273092369478,"Normal",268.273092369478,12.6361506588558,10.658951827609,14.6133494901026,12.6361506588558,10.658951827609,14.6133494901026
450.421686746988,"Normal",270.421686746988,12.5489459655904,10.5652431086976,14.5326488224832,12.5489459655904,10.5652431086976,14.5326488224832
452.570281124498,"Normal",272.570281124498,12.4629293237574,10.4720788063881,14.4537798411268,12.4629293237574,10.4720788063881,14.4537798411268
454.718875502008,"Normal",274.718875502008,12.3780774382308,10.3793589862008,14.3767958902609,12.3780774382308,10.3793589862008,14.3767958902609
456.867469879518,"Normal",276.867469879518,12.2943670138844,10.2869846744041,14.3017493533648,12.2943670138844,10.2869846744041,14.3017493533648
