env_ID,reference_ID,continent,country,region,site_year_ID,EDH35_total,EDH35_label,Label_of_control_treatment,Label_of_N_addition_treatment,N_rate,region_N_label,mean_c,sd_c,n_c,mean_t,sd_t,n_t,lnRR,Effect,AEN,Nc,q05,q95,keep
2019_11_01__37.61__58.64,9,South America,Argentina,South America,29,0,,N0,N50,50,,6.814,,3,8.942,,3,0.271779959,31.22982096,42.56,-131.239693833549,0.1029016792,1.21737465,True
2019_11_01__37.61__58.64,9,South America,Argentina,South America,29,0,,N0,N100,100,RN,6.814,,3,9.984,,3,0.382004492,46.52186674,31.7,-81.239693833549,0.1029016792,1.21737465,True
2019_11_01__37.61__58.64,9,South America,Argentina,South America,29,0,,N0,N200,200,,6.814,,3,9.696,,3,0.35273411,42.29527443,14.41,18.760306166451,0.1029016792,1.21737465,True
2019_10_24__37.08__59.59,9,South America,Argentina,South America,30,0,,N0,N50,50,,7.421,,3,10.009,,3,0.299170869,34.8740062,51.76,-131.239693833549,0.1029016792,1.21737465,True
2019_10_24__37.08__59.59,9,South America,Argentina,South America,30,0,,N0,N100,100,RN,7.421,,3,12.981,,3,0.559172931,74.92251718,55.6,-81.239693833549,0.1029016792,1.21737465,True
2019_10_24__37.08__59.59,9,South America,Argentina,South America,30,0,,N0,N200,200,,7.421,,3,13.926,,3,0.629443778,87.65665005,32.525,18.760306166451,0.1029016792,1.21737465,True
2019_11_15__38.29__59.02,9,South America,Argentina,South America,32,0,,N0,N200,200,,7.083,,3,8.448,,3,0.17623218,19.27149513,6.825,18.760306166451,0.1029016792,1.21737465,True
2007_06_20_30.93_75.87,10,Asia,India,South Asia,33,47.98039,PFR_M,N0,N90,90,RN,2.3,,3,4.19,,3,0.599791611,82.17391304,21,-91.239693833549,0.09016234845,1.09034654395,True
2007_06_20_30.93_75.87,10,Asia,India,South Asia,33,47.98039,PFR_M,N0,N120,120,RN,2.3,,3,4.03,,3,0.560857253,75.2173913,14.41666667,-61.239693833549,0.09016234845,1.09034654395,True
2007_06_20_30.93_75.87,10,Asia,India,South Asia,33,47.98039,PFR_M,N0,N130,130,RN,2.3,,3,4.2,,3,0.602175402,82.60869565,14.61538462,-51.239693833549,0.09016234845,1.09034654395,True
2007_06_20_30.93_75.87,10,Asia,India,South Asia,33,47.98039,PFR_M,N0,N90,90,RN,2.44,,3,4.32,,3,0.571257363,77.04918033,20.88888889,-91.239693833549,0.09016234845,1.09034654395,True
2007_06_20_30.93_75.87,10,Asia,India,South Asia,33,47.98039,PFR_M,N0,N120,120,RN,2.44,,3,4.3,,3,0.566616983,76.2295082,15.5,-61.239693833549,0.09016234845,1.09034654395,True
2007_06_20_30.93_75.87,10,Asia,India,South Asia,33,47.98039,PFR_M,N0,N130,130,RN,2.44,,3,4.31,,3,0.568939865,76.63934426,14.38461538,-51.239693833549,0.09016234845,1.09034654395,True
2008_06_06_30.93_75.87,10,Asia,India,South Asia,34,48.16055,PFR_M,N0,N90,90,RN,2.4,,3,4.27,,3,0.57614509,77.91666667,20.77777778,-91.239693833549,0.09016234845,1.09034654395,True
2008_06_06_30.93_75.87,10,Asia,India,South Asia,34,48.16055,PFR_M,N0,N120,120,RN,2.4,,3,4.19,,3,0.557231997,74.58333333,14.91666667,-61.239693833549,0.09016234845,1.09034654395,True
2008_06_06_30.93_75.87,10,Asia,India,South Asia,34,48.16055,PFR_M,N0,N130,130,RN,2.4,,3,4.23,,3,0.566733256,76.25,14.07692308,-51.239693833549,0.09016234845,1.09034654395,True
2008_06_06_30.93_75.87,10,Asia,India,South Asia,34,48.16055,PFR_M,N0,N90,90,RN,2.14,,3,4.03,,3,0.632960547,88.31775701,21,-91.239693833549,0.09016234845,1.09034654395,True
2008_06_06_30.93_75.87,10,Asia,India,South Asia,34,48.16055,PFR_M,N0,N120,120,RN,2.14,,3,3.98,,3,0.62047599,85.98130841,15.33333333,-61.239693833549,0.09016234845,1.09034654395,True
2008_06_06_30.93_75.87,10,Asia,India,South Asia,34,48.16055,PFR_M,N0,N130,130,RN,2.14,,3,4.22,,3,0.679029299,97.19626168,16,-51.239693833549,0.09016234845,1.09034654395,True
2009_05_27_30.93_75.87,10,Asia,India,South Asia,35,1449.53689,PFR_H,N0,N90,90,RN,3.4,,3,5.15,,3,0.415221283,51.47058824,19.44444444,-91.239693833549,0.09016234845,1.09034654395,True
2009_05_27_30.93_75.87,10,Asia,India,South Asia,35,1449.53689,PFR_H,N0,N120,120,RN,3.4,,3,4.96,,3,0.377630309,45.88235294,13,-61.239693833549,0.09016234845,1.09034654395,True
2009_05_27_30.93_75.87,10,Asia,India,South Asia,35,1449.53689,PFR_H,N0,N130,130,RN,3.4,,3,5.2,,3,0.424883194,52.94117647,13.84615385,-51.239693833549,0.09016234845,1.09034654395,True
2009_05_27_30.93_75.87,10,Asia,India,South Asia,35,1449.53689,PFR_H,N0,N90,90,RN,5.43,,3,6.59,,3,0.193614215,21.36279926,12.88888889,-91.239693833549,0.09016234845,1.09034654395,True
2009_05_27_30.93_75.87,10,Asia,India,South Asia,35,1449.53689,PFR_H,N0,N120,120,RN,5.43,,3,6.52,,3,0.182935242,20.07366483,9.083333333,-61.239693833549,0.09016234845,1.09034654395,True
2009_05_27_30.93_75.87,10,Asia,India,South Asia,35,1449.53689,PFR_H,N0,N130,130,RN,5.43,,3,6.47,,3,0.175236975,19.15285451,8,-51.239693833549,0.09016234845,1.09034654395,True
2011_05_04_43.28_124.43,11,Asia,China,Northeast China,36,0,,N0,N240,240,,3.72,,5,8.46,,5,0.821625505,127.4193548,19.75,58.760306166451,0.1029016792,1.21737465,True
2011_05_04_43.28_124.43,11,Asia,China,Northeast China,36,0,,N0,N240,240,,3.732,,5,9.78,,5,0.963395201,162.0578778,25.2,58.760306166451,0.1029016792,1.21737465,True
2011_05_04_43.28_124.43,11,Asia,China,Northeast China,36,0,,N0,N240,240,,4.386,,5,10.62,,5,0.884321366,142.1340629,25.975,58.760306166451,0.1029016792,1.21737465,True
2011_05_04_43.28_124.43,11,Asia,China,Northeast China,36,0,,N0,N240,240,,5.31,,5,10.92,,5,0.721004135,105.6497175,23.375,58.760306166451,0.1029016792,1.21737465,True
2011_05_04_43.28_124.43,11,Asia,China,Northeast China,36,0,,N0,N240,240,,5.25,,5,13.26,,5,0.926523908,152.5714286,33.375,58.760306166451,0.1029016792,1.21737465,True
2011_05_04_43.28_124.43,11,Asia,China,Northeast China,36,0,,N0,N240,240,,5.25,,5,13.14,,5,0.917432936,150.2857143,32.875,58.760306166451,0.1029016792,1.21737465,True
1995_10_18__37.75__58.3,12,South America,Argentina,South America,37,0,,N0,N120,120,RN,6.1,,3,12.14,,3,0.688217014,99.01639344,50.33333333,-61.239693833549,0.1029016792,1.21737465,True
1996_10_20__37.75__58.3,12,South America,Argentina,South America,38,0,,N0,N140,140,RN,6.98,,3,11.13,,3,0.466595249,59.45558739,29.64285714,-41.239693833549,0.1029016792,1.21737465,True
1999_10_10__37.75__58.3,13,South America,Argentina,South America,39,0,,N0,N90,90,RN,7.241,,3,10.557,,3,0.377029829,45.79477973,36.84444444,-91.239693833549,0.1029016792,1.21737465,True
1999_10_10__37.75__58.3,13,South America,Argentina,South America,39,0,,N0,N180,180,,7.241,,3,12.086,,3,0.51228844,66.9106477,26.91666667,-1.23969383354896,0.1029016792,1.21737465,True
1999_10_10__37.75__58.3,13,South America,Argentina,South America,39,0,,N0,N90,90,RN,8.961,,3,10.858,,3,0.192020308,21.16951233,21.07777778,-91.239693833549,0.1029016792,1.21737465,True
1999_10_10__37.75__58.3,13,South America,Argentina,South America,39,0,,N0,N180,180,,8.961,,3,11.517,,3,0.250942377,28.52360228,14.2,-1.23969383354896,0.1029016792,1.21737465,True
2000_10_19__37.75__58.3,13,South America,Argentina,South America,40,0.17735,PFR_L,N0,N90,90,RN,5.883,,3,8.412,,3,0.357592422,42.98827129,28.1,-91.239693833549,0.09016234845,1.09034654395,True
2000_10_19__37.75__58.3,13,South America,Argentina,South America,40,0.17735,PFR_L,N0,N180,180,,5.883,,3,9.608,,3,0.490529249,63.31803502,20.69444444,-1.23969383354896,0.09016234845,1.09034654395,True
2000_10_19__37.75__58.3,13,South America,Argentina,South America,40,0.17735,PFR_L,N0,N90,90,RN,6.481,,3,9.036,,3,0.332341779,39.42292856,28.38888889,-91.239693833549,0.09016234845,1.09034654395,True
2000_10_19__37.75__58.3,13,South America,Argentina,South America,40,0.17735,PFR_L,N0,N180,180,,6.481,,3,10.203,,3,0.453806975,57.42940904,20.67777778,-1.23969383354896,0.09016234845,1.09034654395,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,4.44444,,6,7.73946,,6,0.554678041,74.13802414,14.97736364,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,6.13027,,6,9.1954,,6,0.405464564,49.99991844,13.93240909,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,5.90038,,6,9.34866,,6,0.460216262,58.44165969,15.674,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,6.55172,,6,10.0383,,6,0.426680167,53.21625466,15.84809091,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,7.16475,,6,12.3755,,6,0.546545543,72.72758994,23.68522727,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,7.39464,,6,13.2184,,6,0.580854385,78.75650471,26.47163636,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,7.50958,,6,14.2529,,6,0.640780856,89.79623361,30.65145455,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,4.44444,,6,10.0383,,6,0.8147539,125.8619759,25.42663636,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,6.13027,,6,9.65517,,6,0.454254729,57.49991436,16.02227273,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,5.90038,,6,10.8812,,6,0.612019774,84.41524105,22.64009091,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,6.55172,,6,11.5326,,6,0.565450197,76.02400591,22.64036364,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,7.16475,,6,13.295,,6,0.618214856,85.56125475,27.86477273,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,7.39464,,6,14.7893,,6,0.693148533,100.0002705,33.61209091,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,7.50958,,6,15.7088,,6,0.738041526,109.1834696,37.26918182,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,4.44444,,6,7.96935,,6,0.583949057,79.31055431,16.02231818,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,6.13027,,6,9.1954,,6,0.405464564,49.99991844,13.93240909,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,5.90038,,6,9.88506,,6,0.516007771,67.5325996,18.11218182,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,6.55172,,6,11.0345,,6,0.521299118,68.42142216,20.37627273,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,7.16475,,6,12.7969,,6,0.580029785,78.60916292,25.60068182,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,7.39464,,6,13.3716,,6,0.592377641,80.82827562,27.168,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,7.50958,,6,15.977,,6,0.754970649,112.7549077,38.48827273,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,4.44444,,6,10.5747,,6,0.866810479,137.9309879,27.86481818,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,6.13027,,6,9.80843,,6,0.470003425,59.99996738,16.71890909,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,5.90038,,6,10.9195,,6,0.615533426,85.06435179,22.81418182,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,6.55172,,6,11.7241,,6,0.581918942,78.94690249,23.51081818,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,7.16475,,6,12.682,,6,0.571010496,77.00547821,25.07840909,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,7.39464,,6,14.1762,,6,0.650809089,91.70912986,30.82527273,38.760306166451,0.1029016792,1.21737465,True
2016_05_20_40.47__86.99,14,North America,USA,North America_Rainfed,41,0,,N0,N220,220,RN,7.50958,,6,16.1303,,6,0.764519952,114.7963002,39.18509091,38.760306166451,0.1029016792,1.21737465,True
2019_05_09_31.58_105.05,15,Asia,China,Southwest China,42,26.9304,GFR_M,N0,N180,180,RN,6.9866,0.260032788,3,7.65147,0.130025054,3,0.090903757,9.516359889,3.693722222,-1.23969383354896,0.08715959285,1.21120820025,True
2019_05_09_31.58_105.05,15,Asia,China,Southwest China,42,26.9304,GFR_M,N0,N240,240,,6.9866,0.260032788,3,7.6622,0.241465203,3,0.09230512,9.669939599,2.815,58.760306166451,0.08715959285,1.21120820025,True
2019_05_09_31.58_105.05,15,Asia,China,Southwest China,42,26.9304,GFR_M,N0,N120,120,RN,7.22252,0.222897618,3,7.94102,0.501497991,3,0.094837808,9.948051373,5.9875,-61.239693833549,0.08715959285,1.21120820025,True
2019_05_09_31.58_105.05,15,Asia,China,Southwest China,42,26.9304,GFR_M,N0,N180,180,RN,7.22252,0.222897618,3,8.48794,0.631523045,3,0.16144241,17.52047762,7.030111111,-1.23969383354896,0.08715959285,1.21120820025,True
2019_05_09_31.58_105.05,15,Asia,China,Southwest China,42,26.9304,GFR_M,N0,N240,240,,7.22252,0.222897618,3,8.57373,0.520065575,3,0.171498955,18.70829018,5.630041667,58.760306166451,0.08715959285,1.21120820025,True
2019_05_09_31.58_105.05,15,Asia,China,Southwest China,42,26.9304,GFR_M,N0,N120,120,RN,7.41555,0.817268174,3,8.20912,0.390057842,3,0.101666585,10.70143145,6.613083333,-61.239693833549,0.08715959285,1.21120820025,True
2019_05_09_31.58_105.05,15,Asia,China,Southwest China,42,26.9304,GFR_M,N0,N180,180,RN,7.41555,0.817268174,3,8.36997,0.427210332,3,0.121071153,12.87052208,5.302333333,-1.23969383354896,0.08715959285,1.21120820025,True
2019_05_09_31.58_105.05,15,Asia,China,Southwest China,42,26.9304,GFR_M,N0,N240,240,,7.41555,0.817268174,3,8.77748,0.464362822,3,0.168610204,18.36586632,5.674708333,58.760306166451,0.08715959285,1.21120820025,True
2017_03_30_31.03_104.68,16,Asia,China,Southwest China,43,37.55787,GFR_M,N0,N150,150,RN,10.0808,0.151571766,3,12.2108,0.151554446,3,0.191688181,21.12927545,14.2,-31.239693833549,0.08715959285,1.21120820025,True
2017_03_30_31.03_104.68,16,Asia,China,Southwest China,43,37.55787,GFR_M,N0,N300,300,,10.0808,0.151571766,3,12.7075,0.252706213,3,0.231559746,26.05646377,8.755666667,118.760306166451,0.08715959285,1.21120820025,True
2017_03_30_31.03_104.68,16,Asia,China,Southwest China,43,37.55787,GFR_M,N0,N150,150,RN,7.66485,0.707282947,3,9.61987,0.252550328,3,0.227185808,25.50630475,13.03346667,-31.239693833549,0.08715959285,1.21120820025,True
2017_03_30_31.03_104.68,16,Asia,China,Southwest China,43,37.55787,GFR_M,N0,N300,300,,7.66485,0.707282947,3,11.254,0.404087453,3,0.384078678,46.82609575,11.96383333,118.760306166451,0.08715959285,1.21120820025,True
2018_04_06_31.03_104.68,16,Asia,China,Southwest China,44,3.68369,GFR_L,N0,N300,300,,7.64051,0.202078368,3,8.48796,0.454663337,3,0.105184334,11.09153708,2.824833333,118.760306166451,0.08715959285,1.21120820025,True
2018_04_06_31.03_104.68,16,Asia,China,Southwest China,44,3.68369,GFR_L,N0,N150,150,RN,6.15788,0.202078368,3,6.94621,0.151554446,3,0.120463625,12.80197081,5.255533333,-31.239693833549,0.08715959285,1.21120820025,True
2018_04_06_31.03_104.68,16,Asia,China,Southwest China,44,3.68369,GFR_L,N0,N300,300,,6.15788,0.202078368,3,8.31782,0.101030524,3,0.300667639,35.07603266,7.1998,118.760306166451,0.08715959285,1.21120820025,True
2019_03_24_31.03_104.68,16,Asia,China,Southwest China,45,0,,N0,N150,150,RN,5.52102,2.323805966,3,6.95102,0.959850596,3,0.230325786,25.90101105,9.533333333,-31.239693833549,0.1029016792,1.21737465,True
2019_03_24_31.03_104.68,16,Asia,China,Southwest China,45,0,,N0,N300,300,,5.52102,2.323805966,3,8.49768,1.717640145,3,0.431230559,53.91503744,9.9222,118.760306166451,0.1029016792,1.21737465,True
2019_03_24_31.03_104.68,16,Asia,China,Southwest China,45,0,,N0,N150,150,RN,4.88425,1.970207794,3,5.64341,0.656759025,3,0.14447275,15.54302093,5.061066667,-31.239693833549,0.1029016792,1.21737465,True
2019_03_24_31.03_104.68,16,Asia,China,Southwest China,45,0,,N0,N300,300,,4.88425,1.970207794,3,8.38589,1.06088112,3,0.540534789,71.69248093,11.67213333,118.760306166451,0.1029016792,1.21737465,True
2000_05_04_42.02__93.75,17,North America,USA,North America_Rainfed,46,0,,N0,N60,60,,6.084454194,0.541935484,4,7.611727742,0.591215484,4,0.223953156,25.10124161,25.45455913,-121.239693833549,0.1029016792,1.21737465,True
2000_05_04_42.02__93.75,17,North America,USA,North America_Rainfed,46,0,,N0,N120,120,,6.084454194,0.541935484,4,9.065135484,0.640387097,4,0.398698764,48.98847448,24.83901075,-61.239693833549,0.1029016792,1.21737465,True
2000_05_04_42.02__93.75,17,North America,USA,North America_Rainfed,46,0,,N0,N180,180,RN,6.084454194,0.541935484,4,9.705612903,0.541935484,4,0.466967342,59.5149309,20.11754838,-1.23969383354896,0.1029016792,1.21737465,True
2001_05_09_42.02__93.75,17,North America,USA,North America_Rainfed,47,0,,N0,N60,60,,7.360694194,0.686614194,4,8.772056774,0.63764129,4,0.175417055,19.17431349,23.52270967,-121.239693833549,0.1029016792,1.21737465,True
2001_05_09_42.02__93.75,17,North America,USA,North America_Rainfed,47,0,,N0,N120,120,,7.360694194,0.686614194,4,9.521264516,0.637316129,4,0.257373419,29.35280648,18.00475268,-61.239693833549,0.1029016792,1.21737465,True
2001_05_09_42.02__93.75,17,North America,USA,North America_Rainfed,47,0,,N0,N180,180,RN,7.360694194,0.686614194,4,9.755470968,0.637316129,4,0.281674004,32.53465924,13.30431541,-1.23969383354896,0.1029016792,1.21737465,True
2018_04_17_38.6_103.07,18,Asia,China,Northwest China,48,109.76749,GFR_H,N0,N270,270,,6.229,0.302,3,14.334,0.462,3,0.833418531,130.1171938,30.01851852,88.760306166451,0.08715959285,1.21120820025,True
2018_04_17_38.6_103.07,18,Asia,China,Northwest China,48,109.76749,GFR_H,N0,N360,360,,6.229,0.302,3,15.375,0.342,3,0.903527007,146.8293466,25.40555556,178.760306166451,0.08715959285,1.21120820025,True
2018_04_17_38.6_103.07,18,Asia,China,Northwest China,48,109.76749,GFR_H,N0,N270,270,,6.44,0.732,3,14.884,0.423,3,0.83775827,131.1180124,31.27407407,88.760306166451,0.08715959285,1.21120820025,True
2018_04_17_38.6_103.07,18,Asia,China,Northwest China,48,109.76749,GFR_H,N0,N360,360,,6.44,0.732,3,16.584,0.159,3,0.945909835,157.515528,28.17777778,178.760306166451,0.08715959285,1.21120820025,True
2018_04_17_38.6_103.07,18,Asia,China,Northwest China,48,109.76749,GFR_H,N0,N270,270,,7.121,0.382,3,15.538,0.558,3,0.780240472,118.1996911,31.17407407,88.760306166451,0.08715959285,1.21120820025,True
2018_04_17_38.6_103.07,18,Asia,China,Northwest China,48,109.76749,GFR_H,N0,N360,360,,7.121,0.382,3,14.544,1.017,3,0.714130372,104.2409774,20.61944444,178.760306166451,0.08715959285,1.21120820025,True
2018_04_17_38.6_103.07,18,Asia,China,Northwest China,48,109.76749,GFR_H,N0,N270,270,,7.584,0.274,3,13.43,0.547,3,0.571450246,77.08333333,21.65185185,88.760306166451,0.08715959285,1.21120820025,True
2018_04_17_38.6_103.07,18,Asia,China,Northwest China,48,109.76749,GFR_H,N0,N360,360,,7.584,0.274,3,14.026,0.073,3,0.614871985,84.94198312,17.89444444,178.760306166451,0.08715959285,1.21120820025,True
2018_04_17_38.6_103.07,18,Asia,China,Northwest China,48,109.76749,GFR_H,N0,N270,270,,7.758,0.774,3,15.968,0.693,3,0.721862151,105.8262439,30.40740741,88.760306166451,0.08715959285,1.21120820025,True
2018_04_17_38.6_103.07,18,Asia,China,Northwest China,48,109.76749,GFR_H,N0,N360,360,,7.758,0.774,3,16.07,0.4,3,0.728229611,107.1410157,23.08888889,178.760306166451,0.08715959285,1.21120820025,True
2018_04_17_38.6_103.07,18,Asia,China,Northwest China,48,109.76749,GFR_H,N0,N270,270,,8.017,0.478,3,14.787,0.107,3,0.612184129,84.4455532,25.07407407,88.760306166451,0.08715959285,1.21120820025,True
2018_04_17_38.6_103.07,18,Asia,China,Northwest China,48,109.76749,GFR_H,N0,N360,360,,8.017,0.478,3,15.014,1.287,3,0.627418812,87.2770363,19.43611111,178.760306166451,0.08715959285,1.21120820025,True
2019_04_19_38.6_103.07,18,Asia,China,Northwest China,49,41.41407,GFR_M,N0,N270,270,,5.539,1.325,3,11.377,0.981,3,0.719779795,105.3980863,21.62222222,88.760306166451,0.08715959285,1.21120820025,True
2019_04_19_38.6_103.07,18,Asia,China,Northwest China,49,41.41407,GFR_M,N0,N360,360,,5.539,1.325,3,12.247,0.749,3,0.79346703,121.1048926,18.63333333,178.760306166451,0.08715959285,1.21120820025,True
2019_04_19_38.6_103.07,18,Asia,China,Northwest China,49,41.41407,GFR_M,N0,N270,270,,6.487,0.628,3,12.523,1.544,3,0.657766779,93.04763373,22.35555556,88.760306166451,0.08715959285,1.21120820025,True
