env_ID,gp_id,gp_lat,gp_lon,continent,country,site,region,sowing_date,harvest_date,R1_date,total_days,total_GDD,preR1_days,preR1_GDD,postR1_days,postR1_GDD,total_EDH30,total_EDH35,preR1_EDH30,preR1_EDH35,postR1_EDH30,postR1_EDH35
2013_04_26_37.5_103.08,ERA5_37.50_103.00,37.5,103,Asia,China,"Gansu_Gansu Agricultural University Research Station, Wuwei",Northwest China,2013/4/26,2013/10/1,,158,1041.958305,,,,,17.24336,0,,,,
2012_04_29_40.3_110.5,ERA5_40.25_110.50,40.25,110.5,Asia,China,"Inner Mongol_Erdos, Inner Mongolia",Northwest China,2012/4/29,2012/9/20,2012/8/3,144,1533.50827,97,1094.397825,48,439.110445,113.2351,0,109.90762,0,3.32748,0
2013_04_30_40.3_110.5,ERA5_40.25_110.50,40.25,110.5,Asia,China,"Inner Mongol_Erdos, Inner Mongolia",Northwest China,2013/4/30,2013/9/20,2013/7/20,143,1614.83355,82,916.81022,62,698.02333,160.38052,0,121.97138,0,38.40914,0
2019_04_25_36.98_105.91,ERA5_37.00_106.00,37,106,Asia,China,"Ningxia_Dryland Farming and Water-saving Experimental Station, Tongxin City",Northwest China,2019/4/25,2019/9/20,,148,1377.823385,,,,,88.80978,0,,,,
2020_04_25_36.98_105.91,ERA5_37.00_106.00,37,106,Asia,China,"Ningxia_Dryland Farming and Water-saving Experimental Station, Tongxin City",Northwest China,2020/4/25,2020/9/20,,148,1462.23874,,,,,158.4687,0,,,,
2021_04_25_36.98_105.91,ERA5_37.00_106.00,37,106,Asia,China,"Ningxia_Dryland Farming and Water-saving Experimental Station, Tongxin City",Northwest China,2021/4/25,2021/9/20,,148,1593.505045,,,,,443.65165,14.10994,,,,
2017_05_16_41.31__86.89,ERA5_41.25_-87.00,41.25,-87,North America,USA,"Indiana_Purdue Rice Farm, La Crosse, Indiana",North America_Rainfed,2017/5/16,2017/10/15,,152,1747.876115,,,,,310.43107,5.25189,,,,
2016_06_14_37.88_114.68,ERA5_38.00_114.75,38,114.75,Asia,China,"Hebei_Luancheng Agro-Ecosystem Experimental Station of the Chinese Academy of Science, Shijiazhuang, Hebei",North China Plain,2016/6/14,2016/9/30,2016/8/11,108,1677.56737,59,984.27971,50,693.28766,1314.67094,95.55255,1146.85857,95.52362,167.81237,0.02893
2017_06_12_37.88_114.68,ERA5_38.00_114.75,38,114.75,Asia,China,"Hebei_Luancheng Agro-Ecosystem Experimental Station of the Chinese Academy of Science, Shijiazhuang, Hebei",North China Plain,2017/6/12,2017/9/30,2017/8/8,110,1722.79542,58,966.42988,53,756.36554,2377.53088,331.19233,2049.04152,327.76768,328.48936,3.42465
2016_01_01__7.77_35.57,ERA5_-7.75_35.50,-7.75,35.5,Africa,Tanzania,Mangalali village of the Iringa region,East Africa,2016/1/1,2016/4/16,,106,1334.22692,,,,,4.10565,0,,,,
2016_12_09__7.77_35.57,ERA5_-7.75_35.50,-7.75,35.5,Africa,Tanzania,Mangalali village of the Iringa region,East Africa,2016/12/9,2017/4/13,,125,1575.820515,,,,,16.09311,0,,,,
2015_12_10__8.92_33.52,ERA5_-9.00_33.50,-9,33.5,Africa,Tanzania,Uyole town of the Mbeya region,East Africa,2015/12/10,2016/5/5,,147,1469.740935,,,,,0,0,,,,
2016_12_14__8.92_33.52,ERA5_-9.00_33.50,-9,33.5,Africa,Tanzania,Uyole town of the Mbeya region,East Africa,2016/12/14,2017/5/3,,140,1322.941755,,,,,0,0,,,,
2018_05_10_40.98_122.73,ERA5_41.00_122.75,41,122.75,Asia,China,"Liaoning_Gengzhuang Town, Haicheng City, Liaoning",Northeast China,2018/5/10,2018/10/2,,145,1931.4091,,,,,878.32979,62.97121,,,,
2019_05_10_40.98_122.73,ERA5_41.00_122.75,41,122.75,Asia,China,"Liaoning_Gengzhuang Town, Haicheng City, Liaoning",Northeast China,2019/5/10,2019/10/2,,145,1913.472205,,,,,436.38891,1.79646,,,,
2020_05_10_40.98_122.73,ERA5_41.00_122.75,41,122.75,Asia,China,"Liaoning_Gengzhuang Town, Haicheng City, Liaoning",Northeast China,2020/5/10,2020/10/2,,145,1843.675565,,,,,403.09659,0,,,,
2013_04_27_27.87_83.54,ERA5_27.75_83.50,27.75,83.5,Asia,Nepal,"Palpa, mid-hill district of Nepal",South Asia,2013/4/27,2013/8/24,2013/6/29,119,1921.353275,64,1004.22323,56,917.130045,488.3939,7.72396,442.21517,7.72396,46.17873,0
2013_04_27_27.87_83.54,ERA5_27.75_83.50,27.75,83.5,Asia,Nepal,"Palpa, mid-hill district of Nepal",South Asia,2013/4/27,2013/9/3,2013/7/5,129,2075.640385,70,1103.441555,60,972.19883,490.5791,7.72396,443.78487,7.72396,46.79423,0
2021_05_04_46.75_122.78,ERA5_46.75_122.75,46.75,122.75,Asia,China,"Inner Mongol_Zhalaite Banner, Xing¡¯ an League, Inner Mongolia Autonomous Region",Northwest China,2021/5/4,2021/9/28,,147,1419.32276,,,,,40.01393,0,,,,
2022_05_09_46.75_122.78,ERA5_46.75_122.75,46.75,122.75,Asia,China,"Inner Mongol_Zhalaite Banner, Xing¡¯ an League, Inner Mongolia Autonomous Region",Northwest China,2022/5/9,2022/9/30,,144,1425.04156,,,,,59.32141,0,,,,
2012_06_15_36.57_117.59,ERA5_36.50_117.50,36.5,117.5,Asia,China,"Shandong_Agro-ecosystem Experiment Station of the China Agricultural University, Shandong Province",North China Plain,2012/6/15,2012/10/14,,121,1564.519285,,,,,216.75334,0,,,,
2013_06_15_36.57_117.59,ERA5_36.50_117.50,36.5,117.5,Asia,China,"Shandong_Agro-ecosystem Experiment Station of the China Agricultural University, Shandong Province",North China Plain,2013/6/15,2013/10/14,,121,1698.954685,,,,,428.08686,0,,,,
2014_06_15_36.57_117.59,ERA5_36.50_117.50,36.5,117.5,Asia,China,"Shandong_Agro-ecosystem Experiment Station of the China Agricultural University, Shandong Province",North China Plain,2014/6/15,2014/10/14,,121,1518.05886,,,,,205.75933,0,,,,
2015_06_15_36.57_117.59,ERA5_36.50_117.50,36.5,117.5,Asia,China,"Shandong_Agro-ecosystem Experiment Station of the China Agricultural University, Shandong Province",North China Plain,2015/6/15,2015/10/14,,121,1558.717895,,,,,198.7353,2.95058,,,,
2010_04_22_35.2_107.67,ERA5_35.25_107.75,35.25,107.75,Asia,China,"Gansu_Changwu Experimental Station, on the Loess Plateau in Changwu county of Shaanxi Province",Northwest China,2010/4/22,2010/9/17,,148,1688.535595,,,,,373.17083,2.00686,,,,
2011_04_26_35.2_107.67,ERA5_35.25_107.75,35.25,107.75,Asia,China,"Gansu_Changwu Experimental Station, on the Loess Plateau in Changwu county of Shaanxi Province",Northwest China,2011/4/26,2011/9/21,,148,1600.98773,,,,,307.70681,2.49109,,,,
2012_04_21_35.2_107.67,ERA5_35.25_107.75,35.25,107.75,Asia,China,"Gansu_Changwu Experimental Station, on the Loess Plateau in Changwu county of Shaanxi Province",Northwest China,2012/4/21,2012/9/18,,150,1714.624075,,,,,192.75847,0,,,,
2016_03_26_32.5_119.42,ERA5_32.50_119.50,32.5,119.5,Asia,China,"Jiangsu_research farm of YangzhouUniversity, Jiangsu Province",South China,2016/3/26,2016/8/6,,133,1613.948175,,,,,887.60141,75.40722,,,,
2017_03_29_32.5_119.42,ERA5_32.50_119.50,32.5,119.5,Asia,China,"Jiangsu_research farm of YangzhouUniversity, Jiangsu Province",South China,2017/3/29,2017/8/9,,133,1788.024155,,,,,1338.62388,89.0057,,,,
2013_06_06_36.37_51.22,ERA5_36.25_51.25,36.25,51.25,Asia,Iran," research farm of Zaferaniyeh Hashtgerd, Iran",South Asia,2013/6/6,2013/9/25,,111,722.58782,,,,,0,0,,,,
2010_03_31_32.42__85.88,ERA5_32.50_-86.00,32.5,-86,North America,USA,"Alabama_E.V. Smith Research Center (EVS-1) located in Shorter, AL",North America_Rainfed,2010/3/31,2010/8/30,,152,2266.39542,,,,,2521.40091,110.43625,,,,
2010_04_13_32.42__85.88,ERA5_32.50_-86.00,32.5,-86,North America,USA,"Alabama_E.V. Smith Research Center (EVS-2) located in Shorter, AL",North America_Rainfed,2010/4/13,2010/9/12,,152,2348.99181,,,,,2781.1433,112.00579,,,,
2011_04_07_32.42__85.88,ERA5_32.50_-86.00,32.5,-86,North America,USA,"Alabama_E.V. Smith Research Center (EVS-2) located in Shorter, AL",North America_Rainfed,2011/4/7,2011/9/6,,152,2272.61676,,,,,2887.73992,124.74131,,,,
2012_03_27_32.42__85.88,ERA5_32.50_-86.00,32.5,-86,North America,USA,"Alabama_E.V. Smith Research Center (EVS-1) located in Shorter, AL",North America_Rainfed,2012/3/27,2012/8/26,,152,2168.02544,,,,,1985.31828,166.79922,,,,
2010_03_29_30.53__87.87,ERA5_30.50_-87.75,30.5,-87.75,North America,USA,"Alabama_Gulf Coast Research and Extension Center (GCS) located in Fairhope, AL",North America_Rainfed,2010/3/29,2010/8/28,,152,2319.500945,,,,,842.54293,3.75954,,,,
2012_03_21_30.53__87.87,ERA5_30.50_-87.75,30.5,-87.75,North America,USA,"Alabama_Gulf Coast Research and Extension Center (GCS) located in Fairhope, AL",North America_Rainfed,2012/3/21,2012/8/20,,152,2302.320565,,,,,507.66352,1.10187,,,,
2010_04_02_34.68__86.88,ERA5_34.75_-87.00,34.75,-87,North America,USA,"Alabama_Tennessee Valley Research and Extension Center (TVS) located in Belle Mina, AL",North America_Rainfed,2010/4/2,2010/9/1,,152,2223.20587,,,,,1489.29701,23.6977,,,,
2011_04_07_34.68__86.88,ERA5_34.75_-87.00,34.75,-87,North America,USA,"Alabama_Tennessee Valley Research and Extension Center (TVS) located in Belle Mina, AL",North America_Rainfed,2011/4/7,2011/9/6,,152,2185.011195,,,,,1123.26758,3.81742,,,,
2012_04_02_34.68__86.88,ERA5_34.75_-87.00,34.75,-87,North America,USA,"Alabama_Tennessee Valley Research and Extension Center (TVS) located in Belle Mina, AL",North America_Rainfed,2012/4/2,2012/9/1,,152,2110.93451,,,,,809.75922,31.83148,,,,
2015_04_30_37.3_106.03,ERA5_37.25_106.00,37.25,106,Asia,China,"Ningxia_Zhongwei city,Ningxia Province",Northwest China,2015/4/30,2015/9/20,2015/7/1,143,1488.309695,63,568.684585,81,919.62511,293.98287,10.75606,0.15988,0,293.82299,10.75606
2015_04_30_37.3_106.03,ERA5_37.25_106.00,37.25,106,Asia,China,"Ningxia_Zhongwei city,Ningxia Province",Northwest China,2015/4/30,2015/9/20,2015/6/24,143,1488.309695,56,480.01281,88,1008.296885,293.98287,10.75606,0,0,293.98287,10.75606
2015_04_30_37.3_106.03,ERA5_37.25_106.00,37.25,106,Asia,China,"Ningxia_Zhongwei city,Ningxia Province",Northwest China,2015/4/30,2015/9/20,2015/6/20,143,1488.309695,52,439.888825,92,1048.42087,293.98287,10.75606,0,0,293.98287,10.75606
2016_05_01_37.3_106.03,ERA5_37.25_106.00,37.25,106,Asia,China,"Ningxia_Zhongwei city,Ningxia Province",Northwest China,2016/5/1,2016/9/22,2016/7/6,144,1565.3882,67,638.64194,78,926.74626,357.96292,0.73698,109.9363,0,248.02662,0.73698
2016_05_01_37.3_106.03,ERA5_37.25_106.00,37.25,106,Asia,China,"Ningxia_Zhongwei city,Ningxia Province",Northwest China,2016/5/1,2016/9/22,2016/6/28,144,1565.3882,59,517.786095,86,1047.602105,357.96292,0.73698,36.58405,0,321.37887,0.73698
2016_05_01_37.3_106.03,ERA5_37.25_106.00,37.25,106,Asia,China,"Ningxia_Zhongwei city,Ningxia Province",Northwest China,2016/5/1,2016/9/22,2016/6/23,144,1565.3882,54,456.19303,91,1109.19517,357.96292,0.73698,28.68927,0,329.27365,0.73698
2012_10_19__27.87__50.3,ERA5_-27.75_-50.25,-27.75,-50.25,South America,Brazil,"Lages, Santa Catarina State",South America,2012/10/19,2013/4/23,,186,1750.672495,,,,,2.17281,0,,,,
2013_10_19__27.87__50.3,ERA5_-27.75_-50.25,-27.75,-50.25,South America,Brazil,"Lages, Santa Catarina State",South America,2013/10/19,2014/4/24,,187,1851.19581,,,,,140.03146,0,,,,
2006_04_15_45.4_8.92,ERA5_45.50_9.00,45.5,9,Europe,Italy,"Abbiategrasso, Po Valley,Northern Italy",Europe,2006/4/15,2006/9/16,,154,1754.976305,,,,,663.7194,16.78406,,,,
2007_04_15_45.4_8.92,ERA5_45.50_9.00,45.5,9,Europe,Italy,"Abbiategrasso, Po Valley,Northern Italy",Europe,2007/4/15,2007/9/16,,154,1795.72466,,,,,429.97275,9.6949,,,,
2020_06_21_2.48_101.71,ERA5_2.50_101.75,2.5,101.75,Asia,Malaysia,"Ladang 15 , Faculty of Agriculture, Universiti Putra Malaysia",South Asia,2020/6/21,2020/10/1,,102,1786.866845,,,,,1.2322,0,,,,
2020_11_03_2.48_101.71,ERA5_2.50_101.75,2.5,101.75,Asia,Malaysia,"Ladang 15 , Faculty of Agriculture, Universiti Putra Malaysia",South Asia,2020/11/3,2021/2/15,,104,1773.250005,,,,,0.82178,0,,,,
2009_04_23_35.47_108.47,ERA5_35.50_108.50,35.5,108.5,Asia,China,Gansu_Changwu Agricultural and Ecological Experiment Station located on the Loess Plateau of China,Northwest China,2009/4/23,2009/9/18,,148,1435.473805,,,,,142.12584,0,,,,
2010_04_27_35.47_108.47,ERA5_35.50_108.50,35.5,108.5,Asia,China,Gansu_Changwu Agricultural and Ecological Experiment Station located on the Loess Plateau of China,Northwest China,2010/4/27,2010/9/15,,141,1421.88575,,,,,35.56674,0,,,,
2011_04_28_35.47_108.47,ERA5_35.50_108.50,35.5,108.5,Asia,China,Gansu_Changwu Agricultural and Ecological Experiment Station located on the Loess Plateau of China,Northwest China,2011/4/28,2011/9/23,,148,1388.690835,,,,,27.12539,0,,,,
2013_04_23_35.47_108.47,ERA5_35.50_108.50,35.5,108.5,Asia,China,Gansu_Changwu Research Station of Agriculture and Ecology on the Loess Plateau of China,Northwest China,2013/4/23,2013/9/18,2013/7/25,148,1546.508165,94,938.786895,55,607.72127,19.44718,0,19.26508,0,0.1821,0
2014_04_28_35.47_108.47,ERA5_35.50_108.50,35.5,108.5,Asia,China,Gansu_Changwu Research Station of Agriculture and Ecology on the Loess Plateau of China,Northwest China,2014/4/28,2014/9/23,2014/7/30,148,1401.152015,94,938.306775,55,462.84524,30.22687,0,12.85,0,17.37687,0
1997_05_03_40_115,ERA5_40.00_115.00,40,115,Asia,China,Hebei_Chang Ping experimental stationof China Agricultural University in Beijing,North China Plain,1997/5/3,1997/9/15,1997/7/21,135,1151.983775,80,607.24763,56,544.736145,9.2913,0,9.0266,0,0.2647,0
1997_05_03_40_115,ERA5_40.00_115.00,40,115,Asia,China,Hebei_Chang Ping experimental stationof China Agricultural University in Beijing,North China Plain,1997/5/3,1997/8/26,1997/7/11,115,1001.47312,70,488.570195,46,512.902925,9.2913,0,4.3032,0,4.9881,0
2001_05_01_45__73.93,ERA5_45.00_-74.00,45,-74,North America,Canada,"Lods Agronomy Research Center  of the Macdonald Campus of McGill University,Ste",North America_Rainfed,2001/5/1,2001/9/27,,149,1296.71428,,,,,157.9263,0.8019,,,,
2002_05_22_45__73.93,ERA5_45.00_-74.00,45,-74,North America,Canada,"Lods Agronomy Research Center  of the Macdonald Campus of McGill University,Ste",North America_Rainfed,2002/5/22,2002/9/18,,119,1132.21806,,,,,124.14015,0,,,,
2003_05_23_45__73.93,ERA5_45.00_-74.00,45,-74,North America,Canada,"Lods Agronomy Research Center  of the Macdonald Campus of McGill University,Ste",North America_Rainfed,2003/5/23,2003/9/17,,117,1079.115625,,,,,28.07222,0,,,,
2008_04_26_45.38__93.88,ERA5_45.50_-94.00,45.5,-94,North America,USA,Minnesota_Becker,North America_Rainfed,2008/4/26,2008/10/1,,158,1366.491895,,,,,25.90329,0,,,,
2009_04_25_45.38__93.88,ERA5_45.50_-94.00,45.5,-94,North America,USA,Minnesota_Becker,North America_Rainfed,2009/4/25,2009/10/1,,159,1366.336975,,,,,57.23115,0,,,,
2008_04_26_44.7__92.78,ERA5_44.75_-92.75,44.75,-92.75,North America,USA,Minnesota_Hastings,North America_Rainfed,2008/4/26,2008/10/10,,167,1456.46029,,,,,17.45292,0,,,,
2009_04_25_44.68__92.83,ERA5_44.75_-92.75,44.75,-92.75,North America,USA,Minnesota_Hastings,North America_Rainfed,2009/4/25,2009/10/10,,168,1413.30989,,,,,51.73649,0,,,,
2008_04_26_47.87__96.28,ERA5_47.75_-96.25,47.75,-96.25,North America,USA,Minnesota_Red Lake Falls,North America_Rainfed,2008/4/26,2008/10/2,,159,1188.832595,,,,,9.7114,0,,,,
2009_04_25_47.85__96.3,ERA5_47.75_-96.25,47.75,-96.25,North America,USA,Minnesota_Red Lake Falls,North America_Rainfed,2009/4/25,2009/10/2,,160,1174.059745,,,,,18.78685,0,,,,
2008_04_26_39.86__83.67,ERA5_39.75_-83.75,39.75,-83.75,North America,USA,"Ohio_western Ohio, the OARDC Research Station near South Charleston, OH",North America_Rainfed,2008/4/26,2008/9/25,,152,1672.814525,,,,,161.52693,0,,,,
2017_06_14_37.9_115.2,ERA5_38.00_115.25,38,115.25,Asia,China,"Hebei_the experimental station of Hebei Agricultural University Xinji City, Hebei Province",North China Plain,2017/6/14,2017/10/5,,113,1755.7326,,,,,2243.59513,252.02632,,,,
2018_06_18_37.9_115.2,ERA5_38.00_115.25,38,115.25,Asia,China,"Hebei_the experimental station of Hebei Agricultural University Xinji City, Hebei Province",North China Plain,2018/6/18,2018/10/7,,111,1735.94501,,,,,2134.26212,193.37947,,,,
1999_03_16__1.33_37.42,ERA5_-1.25_37.50,-1.25,37.5,Africa,Kenya,near Mwala town in Machakos District of eastern Kenya,East Africa,1999/3/16,1999/6/16,1999/5/15,92,1056.7158,61,716.28859,32,340.42721,0,0,0,0,0,0
1999_10_15__1.33_37.42,ERA5_-1.25_37.50,-1.25,37.5,Africa,Kenya,near Mwala town in Machakos District of eastern Kenya,East Africa,1999/10/15,2000/2/4,1999/12/14,112,1272.135015,61,693.348465,52,578.78655,0.72792,0,0.72792,0,0,0
2000_03_17__1.33_37.42,ERA5_-1.25_37.50,-1.25,37.5,Africa,Kenya,near Mwala town in Machakos District of eastern Kenya,East Africa,2000/3/17,2000/7/20,2000/5/16,125,1401.840185,61,748.81179,65,653.028395,0,0,0,0,0,0
2000_11_10__1.33_37.42,ERA5_-1.25_37.50,-1.25,37.5,Africa,Kenya,near Mwala town in Machakos District of eastern Kenya,East Africa,2000/11/10,2001/3/14,2001/1/9,124,1487.793755,61,706.156185,64,781.63757,3.22972,0,0,0,3.22972,0
1997_05_05_46.65__80.58,ERA5_46.75_-80.50,46.75,-80.5,North America,Canada,"a landscape at the Elora Research Station located about 23 km northwest of Guelph, Ontario",North America_Rainfed,1997/5/5,1997/9/30,,148,850.984695,,,,,0,0,,,,
1998_05_05_46.65__80.58,ERA5_46.75_-80.50,46.75,-80.5,North America,Canada,"a landscape at the Elora Research Station located about 23 km northwest of Guelph, Ontario",North America_Rainfed,1998/5/5,1998/9/30,,148,1029.63164,,,,,0.36955,0,,,,
1999_05_05_46.65__80.58,ERA5_46.75_-80.50,46.75,-80.5,North America,Canada,"a landscape at the Elora Research Station located about 23 km northwest of Guelph, Ontario",North America_Rainfed,1999/5/5,1999/9/30,,148,1082.76844,,,,,0,0,,,,
2002_05_05_46.65__80.58,ERA5_46.75_-80.50,46.75,-80.5,North America,Canada,"a landscape at the Elora Research Station located about 23 km northwest of Guelph, Ontario",North America_Rainfed,2002/5/5,2002/9/30,,148,1042.899495,,,,,7.50943,0,,,,
2003_05_05_46.65__80.58,ERA5_46.75_-80.50,46.75,-80.5,North America,Canada,"a landscape at the Elora Research Station located about 23 km northwest of Guelph, Ontario",North America_Rainfed,2003/5/5,2003/9/30,,148,959.727195,,,,,0,0,,,,
2010_06_26_40.48_35.87,ERA5_40.50_35.75,40.5,35.75,Asia,Iran,Research Field of Agricultural College of Shiraz University,South Asia,2010/6/26,2010/11/1,,128,1317.206655,,,,,924.61349,100.46624,,,,
2011_06_26_40.48_35.87,ERA5_40.50_35.75,40.5,35.75,Asia,Iran,Research Field of Agricultural College of Shiraz University,South Asia,2011/6/26,2011/11/1,,128,1142.14777,,,,,281.91509,18.82889,,,,
2001_05_05_44.12__89.53,ERA5_44.00_-89.50,44,-89.5,North America,USA,Wisconsin_the University of Wisconsin Agricultural Research Station at Hancock,North America_Rainfed,2001/5/5,2001/10/20,,168,1440.939245,,,,,196.72899,0.6263,,,,
2002_05_05_44.12__89.53,ERA5_44.00_-89.50,44,-89.5,North America,USA,Wisconsin_the University of Wisconsin Agricultural Research Station at Hancock,North America_Rainfed,2002/5/5,2002/10/20,,168,1537.261335,,,,,197.22189,0.76854,,,,
2003_05_05_44.12__89.53,ERA5_44.00_-89.50,44,-89.5,North America,USA,Wisconsin_the University of Wisconsin Agricultural Research Station at Hancock,North America_Rainfed,2003/5/5,2003/10/20,,168,1422.719045,,,,,58.30039,0,,,,
2010_04_21_45.46__97.96,ERA5_45.50_-98.00,45.5,-98,North America,USA,"South Dakota_Andover, SD",North America_Irrigated,2010/4/21,2010/9/28,,160,1500.73177,,,,,154.59985,0.03774,,,,
2011_05_11_45.46__97.96,ERA5_45.50_-98.00,45.5,-98,North America,USA,"South Dakota_Andover, SD",North America_Irrigated,2011/5/11,2011/10/13,,155,1526.87196,,,,,210.33149,0,,,,
2011_05_16_45.56__100.83,ERA5_45.50_-100.75,45.5,-100.75,North America,USA,"South Dakota_Trail City, SD",North America_Irrigated,2011/5/16,2011/10/5,,142,1455.903965,,,,,435.64363,23.58477,,,,
2021_05_11_45.72_126.6,ERA5_45.75_126.50,45.75,126.5,Asia,China,Heilongjiang_Hei Long Jiang Province Hydraulic Research Institute,Northeast China,2021/5/11,2021/10/2,,144,1536.68502,,,,,137.23938,0,,,,
2001_04_19_36.59__101.61,ERA5_36.50_-101.50,36.5,-101.5,North America,USA,"Oklahoma_Panhandle Research and Extension Center, Goodwell",North America_Irrigated,2001/4/19,2001/9/13,,147,1938.638145,,,,,3094.44993,386.16274,,,,
2002_04_20_36.59__101.61,ERA5_36.50_-101.50,36.5,-101.5,North America,USA,"Oklahoma_Panhandle Research and Extension Center, Goodwell",North America_Irrigated,2002/4/20,2002/9/14,,147,1933.78307,,,,,2366.34597,155.32554,,,,
2003_04_15_36.59__101.61,ERA5_36.50_-101.50,36.5,-101.5,North America,USA,"Oklahoma_Panhandle Research and Extension Center, Goodwell",North America_Irrigated,2003/4/15,2003/9/9,,147,1805.13175,,,,,2442.7254,298.72494,,,,
2004_04_22_36.59__101.61,ERA5_36.50_-101.50,36.5,-101.5,North America,USA,"Oklahoma_Panhandle Research and Extension Center, Goodwell",North America_Irrigated,2004/4/22,2004/9/16,,147,1806.736645,,,,,1189.71186,31.04701,,,,
2001_06_12_36.83_116.57,ERA5_36.75_116.50,36.75,116.5,Asia,China,"Shandong_Yucheng Ecological Station in Shandong Province, North China Plain",North China Plain,2001/6/12,2001/9/25,2001/8/12,105,1612.42788,62,1007.417335,44,605.010545,619.43754,5.02949,528.47279,4.98146,90.96475,0.04803
2002_06_08_36.83_116.57,ERA5_36.75_116.50,36.75,116.5,Asia,China,"Shandong_Yucheng Ecological Station in Shandong Province, North China Plain",North China Plain,2002/6/8,2002/9/28,2002/8/10,112,1708.055925,64,1032.65148,49,675.404445,1441.63092,141.98491,1104.31561,118.68461,337.31531,23.3003
2019_05_10_29.35_105.9,ERA5_29.25_106.00,29.25,106,Asia,China,Chongqing_hilly area of Yongchuan Chongqing,Southwest China,2019/5/10,2019/9/9,2019/7/26,122,1914.527025,78,1136.00106,45,778.525965,1458.32463,150.64429,294.3055,8.89042,1164.01913,141.75387
